session_id,set_id,project,chosen_stage,max_rejected_stage,chosen_path,rejected_paths,timestamp
tattersail-0918_extraction,group_20250819_083843,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250819_083843_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250819_083900_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250819_084040_stage2_upscaled.png']",2025-08-19T08:38:43+00:00
tattersail-0918_extraction,group_20250819_130043,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250819_130043_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250819_130102_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250819_130242_stage2_upscaled.png']",2025-08-19T13:00:43+00:00
tattersail-0918_extraction,group_20250819_142206,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250819_142206_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250819_142224_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250819_142402_stage2_upscaled.png']",2025-08-19T14:22:06+00:00
tattersail-0918_extraction,group_20250819_175821,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250819_175821_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250819_175839_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250819_180017_stage2_upscaled.png']",2025-08-19T17:58:21+00:00
tattersail-0918_extraction,group_20250819_191559,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250819_191559_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250819_191617_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250819_191755_stage2_upscaled.png']",2025-08-19T19:15:59+00:00
tattersail-0918_extraction,group_20250819_193342,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250819_193342_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250819_193400_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250819_193538_stage2_upscaled.png']",2025-08-19T19:33:42+00:00
tattersail-0918_extraction,group_20250819_204356,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250819_204356_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250819_204417_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250819_204555_stage2_upscaled.png']",2025-08-19T20:43:56+00:00
tattersail-0918_extraction,group_20250819_205636,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250819_205636_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250819_205655_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250819_205832_stage2_upscaled.png']",2025-08-19T20:56:36+00:00
tattersail-0918_extraction,group_20250819_210354,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250819_210354_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250819_210413_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250819_210550_stage2_upscaled.png']",2025-08-19T21:03:54+00:00
tattersail-0918_extraction,group_20250819_222903,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250819_222903_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250819_222921_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250819_223059_stage2_upscaled.png']",2025-08-19T22:29:03+00:00
tattersail-0918_extraction,group_20250820_035543,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250820_035543_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250820_035604_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250820_035742_stage2_upscaled.png']",2025-08-20T03:55:43+00:00
tattersail-0918_extraction,group_20250820_164752,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250820_164752_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250820_164809_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250820_164946_stage2_upscaled.png']",2025-08-20T16:47:52+00:00
tattersail-0918_extraction,group_20250820_182109,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250820_182109_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250820_182130_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250820_182308_stage2_upscaled.png']",2025-08-20T18:21:09+00:00
tattersail-0918_extraction,group_20250820_201457,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250820_201457_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250820_201516_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250820_201653_stage2_upscaled.png']",2025-08-20T20:14:57+00:00
tattersail-0918_extraction,group_20250820_204520,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250820_204520_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250820_204538_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250820_204716_stage2_upscaled.png']",2025-08-20T20:45:20+00:00
tattersail-0918_extraction,group_20250820_205006,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250820_205006_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250820_205024_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250820_205202_stage2_upscaled.png']",2025-08-20T20:50:06+00:00
tattersail-0918_extraction,group_20250820_235543,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250820_235543_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250820_235601_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250820_235739_stage2_upscaled.png']",2025-08-20T23:55:43+00:00
tattersail-0918_extraction,group_20250821_002559,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250821_002559_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250821_002618_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250821_002755_stage2_upscaled.png']",2025-08-21T00:25:59+00:00
tattersail-0918_extraction,group_20250821_013109,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250821_013109_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250821_013127_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250821_013305_stage2_upscaled.png']",2025-08-21T01:31:09+00:00
tattersail-0918_extraction,group_20250821_072824,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250821_072824_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250821_072847_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250821_073025_stage2_upscaled.png']",2025-08-21T07:28:24+00:00
jmlimages-random_extraction,group_20250803_070737,jmlimages-random,1,3,/Users/eriksjaastad/projects/Eros Mate/training data/jmlimages-random/20250803_070737_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/jmlimages-random/20250803_071000_stage2_upscaled.png', '/Users/eriksjaastad/projects/Eros Mate/training data/jmlimages-random/20250803_071232_stage3_enhanced.png']",2025-08-03T07:07:37+00:00
jmlimages-random_extraction,group_20250803_211421,jmlimages-random,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/jmlimages-random/20250803_211421_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/jmlimages-random/20250803_211449_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/jmlimages-random/20250803_211710_stage2_upscaled.png']",2025-08-03T21:14:21+00:00
jmlimages-random_extraction,group_20250803_230752,jmlimages-random,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/jmlimages-random/20250803_230752_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/jmlimages-random/20250803_230819_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/jmlimages-random/20250803_231039_stage2_upscaled.png']",2025-08-03T23:07:52+00:00
jmlimages-random_extraction,group_20250804_022718,jmlimages-random,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/jmlimages-random/20250804_022718_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/jmlimages-random/20250804_022746_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/jmlimages-random/20250804_023006_stage2_upscaled.png']",2025-08-04T02:27:18+00:00
jmlimages-random_extraction,group_20250804_033615,jmlimages-random,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/jmlimages-random/20250804_033615_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/jmlimages-random/20250804_033642_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/jmlimages-random/20250804_033902_stage2_upscaled.png']",2025-08-04T03:36:15+00:00
jmlimages-random_extraction,group_20250817_213541,jmlimages-random,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/jmlimages-random/20250817_213541_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/jmlimages-random/20250817_213608_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/jmlimages-random/20250817_213829_stage2_upscaled.png']",2025-08-17T21:35:41+00:00
jmlimages-random_extraction,group_20250818_010807,jmlimages-random,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/jmlimages-random/20250818_010807_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/jmlimages-random/20250818_010841_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/jmlimages-random/20250818_011101_stage2_upscaled.png']",2025-08-18T01:08:07+00:00
jmlimages-random_extraction,group_20250818_075047,jmlimages-random,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/jmlimages-random/20250818_075047_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/jmlimages-random/20250818_075115_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/jmlimages-random/20250818_075336_stage2_upscaled.png']",2025-08-18T07:50:47+00:00
jmlimages-random_extraction,group_20250818_090034,jmlimages-random,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/jmlimages-random/20250818_090034_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/jmlimages-random/20250818_090107_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/jmlimages-random/20250818_090328_stage2_upscaled.png']",2025-08-18T09:00:34+00:00
jmlimages-random_extraction,group_20250819_080539,jmlimages-random,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/jmlimages-random/20250819_080539_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/jmlimages-random/20250819_080552_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/jmlimages-random/20250819_080813_stage2_upscaled.png']",2025-08-19T08:05:39+00:00
jmlimages-random_extraction,group_20250819_221040,jmlimages-random,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/jmlimages-random/20250819_221040_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/jmlimages-random/20250819_221053_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/jmlimages-random/20250819_221313_stage2_upscaled.png']",2025-08-19T22:10:40+00:00
jmlimages-random_extraction,group_20250820_200556,jmlimages-random,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/jmlimages-random/20250820_200556_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/jmlimages-random/20250820_200612_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/jmlimages-random/20250820_200832_stage2_upscaled.png']",2025-08-20T20:05:56+00:00
1100_extraction,group_20250905_213950,1100,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250905_213950_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250905_214004_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250905_214114_stage2_upscaled.png']",2025-09-05T21:39:50+00:00
1100_extraction,group_20250905_220335,1100,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250905_220335_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250905_220349_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250905_220459_stage2_upscaled.png']",2025-09-05T22:03:35+00:00
1100_extraction,group_20250905_220854,1100,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250905_220854_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250905_220908_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250905_221017_stage2_upscaled.png']",2025-09-05T22:08:54+00:00
1100_extraction,group_20250905_222718,1100,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250905_222718_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250905_222735_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250905_222844_stage2_upscaled.png']",2025-09-05T22:27:18+00:00
1100_extraction,group_20250905_232752,1100,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250905_232752_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250905_232806_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250905_232916_stage2_upscaled.png']",2025-09-05T23:27:52+00:00
1100_extraction,group_20250906_001340,1100,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250906_001340_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250906_001354_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250906_001503_stage2_upscaled.png']",2025-09-06T00:13:40+00:00
1100_extraction,group_20250906_002253,1100,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250906_002253_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250906_002307_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250906_002416_stage2_upscaled.png']",2025-09-06T00:22:53+00:00
1100_extraction,group_20250906_005930,1100,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250906_005930_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250906_005943_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250906_010053_stage2_upscaled.png']",2025-09-06T00:59:30+00:00
